Apple\Apple(0).jpg,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7515690376569037,-0.7469665271966528,-0.7453974895397489,-0.7447698744769875,-0.743723849372385,-0.742050209205021,-0.7404811715481172,-0.7397489539748954,-0.7390167364016736,-0.7389121338912135,-0.7389121338912135,-0.7389121338912135,-0.4168410041841004,-0.34937238493723854,-0.2907949790794979,-0.22248953974895402,-0.1503138075313808,0.03995815899581601,0.3012552301255229,0.7459205020920503,0.8911087866108787,0.8927824267782427,0.8929916317991631,0.8929916317991631,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9543933054393305,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9763598326359832,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9798117154811716,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,0.9850418410041841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Apple\Apple(1).jpg,-1.0,-0.9046180188346679,-0.8540565040036259,-0.7885884071108425,-0.7269476758825604,-0.6607745379463161,-0.5771768142216851,-0.4431182958150778,-0.14367729264239315,0.1335045575867453,0.1899078410636048,0.1947424082187641,0.6709472730019641,0.6714508737472931,0.6717530341944906,0.6718537543435563,0.6719544744926222,0.6722566349398198,0.6722566349398198,0.6723573550888855,0.6725587953870171,0.672659515536083,0.6730623961323463,0.6730623961323463,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.691796343858589,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7003575565291837,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.7648184519313088,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.76864581759581,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8354232764264491,0.8450924107367679,0.8481140152087425,0.8581860301153246,0.8858840711084253,0.896056806164073,0.9042151382384045,0.9153950747847106,0.9448053583119302,0.9842876567457319,0.9972805559752229,0.9998992798509341,1.0
Apple\Apple(10).jpg,-1.0,-0.9630429809623059,-0.9343212261393387,-0.910784637673792,-0.8911623414584551,-0.8701675012073304,-0.8307195689195028,-0.7591947741656712,-0.6692168873751366,-0.6304806445873472,-0.6288030907658287,-0.6283964110515212,-0.6177210685509493,-0.611061688229164,-0.6070457260503774,-0.6020638995501106,-0.5891518186208474,-0.5638360064052055,-0.5295732404747986,-0.517423684009862,-0.5161019749383626,-0.5161019749383626,-0.5161019749383626,-0.5161019749383626,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5136618966525176,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.5107134687237882,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,-0.4179904938616781,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.3428564166433674,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.36954477289479715,0.40177414025366653,0.402994179396589,0.402994179396589,0.402994179396589,0.402994179396589,0.402994179396589,0.4054342576824339,0.41422870650433374,0.44818646264900996,0.8292961899194267,1.0,1.0
Apple\Apple(11).jpg,-1.0,-0.9621203991844618,-0.9347569481704046,-0.9040669599742461,-0.8705869728511643,-0.828522373645241,-0.7409593304002575,-0.5010194226848375,-0.24745144328790647,-0.10784418929069639,0.004292306041420835,0.04506921343491799,0.1420753299710269,0.15162571091318822,0.15570340165253782,0.1593518617877454,0.16407339843330826,0.17469685588582462,0.18768108166112252,0.20152376864470445,0.22137568408627528,0.2482025968451551,0.2781414314840649,0.30593411310226415,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.32117179954930797,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.36248524519798253,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.39081446507135964,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.41774868548127486,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.4512286726043566,0.6301105268805667,0.6539328254104517,0.6702435883678506,0.6778624315913724,0.6834424294452195,0.6877347354866401,0.6973924240798368,0.7160639553600172,0.7977250777980469,0.8427942912329649,0.8892585041313446,1.0
Apple\Apple(2).jpg,-1.0,-0.9458230350963915,-0.9021914648212226,-0.850123578843302,-0.814598780688746,-0.7784148953699127,-0.7450650848574725,-0.6983358049101993,-0.6191794364804746,-0.4464985994397759,-0.2738177623990773,-0.1968363816114681,-0.14318668643928156,-0.13837535014005597,-0.1356730927665184,-0.13362992255725825,-0.1325753830944142,-0.13165266106442575,-0.13013676058658763,-0.12855495139232165,-0.12605042016806722,-0.1172186521667491,-0.0857801944307135,-0.057373537650354245,-0.041094084692700594,-0.03891909705058494,-0.03793046630416874,-0.03773274015488548,-0.03753501400560222,-0.03733728785631896,-0.03681001812489704,-0.03648047454275827,-0.03542593507991432,-0.03351458230350968,-0.03292140385565989,-0.03252595155709348,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,-0.021519195913659583,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.00708518701598293,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.4522985664854178,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.6212226066897346,0.9265117811830614,0.9487889273356402,0.9502389190970506,0.9507002801120448,0.9510957324106113,0.9512934585598944,0.9515570934256055,0.9521502718734554,0.955379798978415,0.9640797495468776,0.9837205470423465,1.0
Apple\Apple(3).jpg,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9997209432119436,-0.9997209432119436,-0.9997209432119436,-0.2339891167852658,-0.1474815124877913,-0.10478582391516678,-0.05120692060834375,0.04227710339054003,0.2440351611552951,0.5002092925910422,0.6746197851262732,0.7845681596204828,0.8629831170643225,0.9012138970280452,0.9056788056369471,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9115389981861308,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9157248500069763,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9162829635830891,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.9963722617552673,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,0.997767545695549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Apple\Apple(4).jpg,-1.0,-0.9526557183015238,-0.9261231937663362,-0.8996893031513538,-0.8707895645312422,-0.8327168713320511,-0.7701829659219805,-0.6957143561670859,-0.6280514869063472,-0.5328697539083691,-0.363613946836317,-0.24446417122848552,-0.1515510183952261,-0.14336440301819797,-0.14040538541204317,-0.13557232332199043,-0.12422942249839719,-0.1143660304778813,-0.10430537061695522,-0.09848596932485076,-0.09444197859643932,-0.09227203235192583,-0.09197613059131038,-0.09168022883069482,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.07155890910884255,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,-0.024707797011392252,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8020417221482468,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.8959412141835577,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9133994180598708,0.9915174828623563,0.9998027321595897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Apple\Apple(5).jpg,-1.0,-0.9785150938264889,-0.960973619798749,-0.937720968180582,-0.9098449823225455,-0.8680989937449007,-0.8090834919771552,-0.746940440576557,-0.6813978787054664,-0.6154473755779168,-0.554392167527876,-0.3283927114495513,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.30065270601033456,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.2873266249660049,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.24163720424258905,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.22450367147130812,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.21117759042697848,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,-0.1823497416372042,0.5580636388360076,0.5836279575741092,0.6023932553712266,0.634620614631493,0.667119934729399,0.6869730758770738,0.7007070981778625,0.7485722056023933,0.850421539298341,0.9239869458797934,0.9445199891215665,1.0
Apple\Apple(7).jpg,-1.0,-0.9436298022018181,-0.9063542094924855,-0.8691699785299896,-0.8064958202000823,-0.7264629299712211,-0.64615595450185,-0.5684071079439039,-0.5546114841715774,-0.551505184779133,-0.5514138230322964,-0.5514138230322964,-0.46927961262619344,-0.46864008039833727,-0.46809190991731764,-0.4677264629299712,-0.46726965419578825,-0.46726965419578825,-0.46726965419578825,-0.46726965419578825,-0.46726965419578825,-0.46726965419578825,-0.46726965419578825,-0.46726965419578825,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.4450687497144945,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.41893929011922704,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.33379014206751634,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.28975378009227537,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.2626193412818053,-0.18377415376181994,-0.1794801516604998,-0.17482070257183313,-0.1675117628249052,-0.15033575441962455,-0.10045224064684122,0.029829610342149815,0.3262984788269152,0.7277419944269334,0.9874834406833859,1.0,1.0
Apple\Apple(9).jpg,-1.0,-0.9735619245533523,-0.952203653996017,-0.9290559067163102,-0.8885329177129333,-0.8124512944843709,-0.6442982076370248,-0.42251854417409873,-0.15871504026322625,0.22042312465725744,0.5534389701850089,0.7655785493693539,0.8587467890437845,0.8629607180996912,0.8644615695442608,0.8647501948220626,0.8648656449331833,0.8701763500447368,0.8732935030449966,0.8741593788784021,0.8746789043784455,0.8747943544895662,0.8747943544895662,0.8748520795451267,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.8995584033249633,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9259387537160504,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9618437382745981,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9656535919415823,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9705602216642133,0.9904176407769794,0.9908217161659019,0.9913412416659451,0.9924957427771524,0.9926689179438335,0.9926689179438335,0.9928998181660751,0.9933616186105578,0.9937079689439201,0.9944583946662049,0.9984414234998702,1.0
